Date,MSFT,AAPL
2009-10-21,21.61091,26.336786
2009-10-22,21.61904,26.372772
2009-10-23,22.781706,26.210833
2009-10-26,23.318317,26.023195
2009-10-27,23.245146,25.366446
2009-10-28,22.781706,24.72769
2009-10-29,22.944313,25.235355
2009-10-30,22.545919,24.226456
2009-11-02,22.667875,24.330559
2009-11-03,22.383314,24.258581
2009-11-04,22.814226,24.52334
2009-11-05,23.147577,24.93718
2009-11-06,23.188231,24.977018
2009-11-09,23.570362,25.892101
2009-11-10,23.586628,26.087454
2009-11-11,23.67606,26.122156
2009-11-12,23.871191,25.960218
2009-11-13,24.090717,26.276381
2009-11-16,24.017538,26.556562
2009-11-17,24.499361,26.604115
2009-11-18,24.589191,26.470449
2009-11-19,24.319702,25.770002
2009-11-20,24.189035,25.694174
2009-11-23,24.450365,26.460167
2009-11-24,24.425861,26.275097
2009-11-25,24.327864,26.24297
2009-11-27,23.862377,25.780289
2009-11-30,24.017536,25.692886
2009-12-01,24.507528,25.315033
2009-12-02,24.319702,25.219931
2009-12-03,24.360533,25.252062
2009-12-04,24.483028,24.845932
2009-12-07,24.327864,24.284286
2009-12-08,24.148207,24.402525
2009-12-09,24.262533,25.421709
2009-12-10,24.393202,25.245634
2009-12-11,24.376865,25.019426
2009-12-14,24.589191,25.31632
2009-12-15,24.515694,24.955173
2009-12-16,24.581028,25.065701
2009-12-17,24.172707,24.658287
2009-12-18,24.793352,25.117111
2009-12-21,24.924023,25.476976
2009-12-22,25.169012,25.750729
2009-12-23,25.250677,25.974354
2009-12-24,25.316008,26.866302
2009-12-28,25.454838,27.196602
2009-12-29,25.634502,26.874012
2009-12-30,25.283342,27.200455
2009-12-31,24.89135,27.083506
2010-01-04,25.275177,27.505054
2010-01-05,25.283342,27.552608
2010-01-06,25.128178,27.114347
2010-01-07,24.866852,27.064222
2010-01-08,25.038349,27.244156
2010-01-11,24.719858,27.00382
2010-01-12,24.55653,26.69665
2010-01-13,24.785191,27.073221
2010-01-14,25.283342,26.916422
2010-01-15,25.201679,26.466595
2010-01-19,25.397671,27.63743
2010-01-20,24.981182,27.212029
2010-01-21,24.507528,26.741631
2010-01-22,23.650047,25.415281
2010-01-25,23.944042,26.099028
2010-01-26,24.091042,26.46788
2010-01-27,24.229874,26.717218
2010-01-28,23.813379,25.613209
2010-01-29,23.013071,24.683992
2010-02-01,23.200891,25.027143
2010-02-02,23.24173,25.172379
2010-02-03,23.38056,25.605494
2010-02-04,22.735409,24.682707
2010-02-05,22.882408,25.120964
2010-02-08,22.637409,24.948748
2010-02-09,22.874241,25.21479
2010-02-10,22.857906,25.077271
2010-02-11,22.964071,25.53352
2010-02-12,22.808908,25.753294
2010-02-16,23.260166,26.141434
2010-02-17,23.457073,26.03219
2010-02-18,23.768854,26.081034
2010-02-19,23.604755,25.91909
2010-02-22,23.571939,25.758438
2010-02-23,23.24375,25.326601
2010-02-24,23.489887,25.789278
2010-02-25,23.465281,25.961504
2010-02-26,23.522713,26.298227
2010-03-01,23.809872,26.859875
2010-03-02,23.350409,26.841879
2010-03-03,23.350409,26.90357
2010-03-04,23.489887,27.080933
2010-03-05,23.457073,28.139957
2010-03-08,23.489887,28.156658
2010-03-09,23.62937,28.66304
2010-03-10,23.768854,28.896948
2010-03-11,23.941149,28.981775
2010-03-12,24.014992,29.123152
2010-03-15,24.031397,28.768429
2010-03-16,24.09704,28.84683
2010-03-17,24.310352,28.804413
2010-03-18,24.293947,28.872532
2010-03-19,24.277538,28.564075
2010-03-22,24.285742,28.885387
2010-03-23,24.515471,29.349346
2010-03-24,24.326765,29.479155
2010-03-25,24.622133,29.129574
2010-03-26,24.334965,29.675798
2010-03-29,24.277538,29.86729
2010-03-30,24.42523,30.311989
2010-03-31,24.031397,30.202738
2010-04-01,23.92474,30.327406
2010-04-05,24.014992,30.651283
2010-04-06,24.056015,30.786228
2010-04-07,24.080626,30.922462
2010-04-08,24.548292,30.838919
2010-04-09,24.892885,31.075403
2010-04-12,24.876476,31.139671
2010-04-13,24.983135,31.157658
2010-04-14,25.286715,31.576649
2010-04-15,25.327732,31.99177
2010-04-16,25.163635,31.796417
2010-04-19,25.467211,31.754002
2010-04-20,25.729757,31.435268
2010-04-21,25.705143,33.315552
2010-04-22,25.754374,34.24733
2010-04-23,25.401571,34.807686
2010-04-26,25.524643,34.636757
2010-04-27,25.311319,33.677979
2010-04-28,25.360548,33.621433
2010-04-29,25.434395,34.526237
2010-04-30,25.056971,33.555882
2010-05-03,25.319527,34.231922
2010-05-04,24.720583,33.246143
2010-05-05,24.490864,32.900414
2010-05-06,23.777056,31.648615
2010-05-07,23.145294,30.313269
2010-05-10,23.744236,32.643372
2010-05-11,23.695007,32.968533
2010-05-12,24.15447,33.684402
2010-05-13,23.990374,33.205009
2010-05-14,23.736031,32.621521
2010-05-17,23.744236,32.672935
2010-05-18,23.571165,32.43388
2010-05-19,23.274466,31.917231
2010-05-20,22.343155,30.557459
2010-05-21,22.120626,31.143524
2010-05-24,21.650854,31.714163
2010-05-25,21.486015,31.516239
2010-05-26,20.612406,31.373573
2010-05-27,21.428329,32.561127
2010-05-28,21.263494,33.014805
2010-06-01,21.337677,33.522472
2010-06-02,21.807444,33.923454
2010-06-03,22.137112,33.81678
2010-06-04,21.255249,32.896561
2010-06-07,20.843166,32.251377
2010-06-08,20.694822,32.044464
2010-06-09,20.431089,31.25662
2010-06-10,20.604164,32.196121
2010-06-11,21.148111,32.581676
2010-06-14,21.016249,32.680649
2010-06-15,21.906353,33.375961
2010-06-16,21.692062,34.347569
2010-06-17,21.733267,34.941357
2010-06-18,21.79096,35.224106
2010-06-21,21.387117,34.722866
2010-06-22,21.23877,35.19582
2010-06-23,20.859653,34.82568
2010-06-24,20.604164,34.572491
2010-06-25,20.216806,34.276894
2010-06-28,20.035486,34.482533
2010-06-29,19.211317,32.923557
2010-06-30,18.964071,32.327217
2010-07-01,19.087696,31.935219
2010-07-02,19.17835,31.737286
2010-07-06,19.631645,31.954502
2010-07-07,20.027243,33.244873
2010-07-08,20.117905,33.170311
2010-07-09,20.002514,33.366959
2010-07-12,20.464052,33.067501
2010-07-13,20.7113,32.361912
2010-07-14,20.966795,32.481445
2010-07-15,21.024487,32.316936
2010-07-16,20.513506,32.117722
2010-07-19,20.793716,31.56251
2010-07-20,20.999763,32.373478
2010-07-21,20.703066,32.675503
2010-07-22,21.296463,33.289845
2010-07-23,21.271736,33.408085
2010-07-26,21.510744,33.323261
2010-07-27,21.560194,33.940174
2010-07-28,21.387117,33.539169
2010-07-29,21.453054,33.172894
2010-07-30,21.271736,33.062359
2010-08-02,21.700306,33.653564
2010-08-03,21.560194,33.663849
2010-08-04,21.205801,33.798794
2010-08-05,20.9091,33.634289
2010-08-06,21.057455,33.427368
2010-08-09,21.106899,33.640713
2010-08-10,20.661852,33.339973
2010-08-11,20.488775,32.154995
2010-08-12,20.183838,32.36063
2010-08-13,20.109661,32.014908
2010-08-16,20.19208,31.827263
2010-08-17,20.473791,32.383762
2010-08-18,20.564934,32.525139
2010-08-19,20.250074,32.115143
2010-08-20,20.076084,32.084301
2010-08-23,20.117508,31.590778
2010-08-24,19.918655,30.836351
2010-08-25,19.968369,31.21677
2010-08-26,19.736368,30.88133
2010-08-27,19.827509,31.053566
2010-08-30,19.587227,31.166655
2010-08-31,19.446375,31.243765
2010-09-01,19.802647,32.172985
2010-09-02,19.835796,32.409462
2010-09-03,20.125793,33.25771
2010-09-07,19.852365,33.134327
2010-09-08,19.827509,33.791073
2010-09-09,19.893797,33.810356
2010-09-10,19.761221,33.854061
2010-09-13,20.805214,34.320591
2010-09-14,20.738932,34.451683
2010-09-15,20.813503,34.729294
2010-09-16,20.987499,35.545406
2010-09-17,20.896357,35.391186
2010-09-20,21.070354,36.401363
2010-09-21,20.838358,36.470772
2010-09-22,20.390932,36.982292
2010-09-23,20.241796,37.132652
2010-09-24,20.531792,37.569641
2010-09-27,20.490364,37.420547
2010-09-28,20.448935,36.867908
2010-09-29,20.299791,36.933456
2010-09-30,20.291504,36.468193
2010-10-01,20.200367,36.310116
2010-10-04,19.810938,35.811447
2010-10-05,20.175507,37.135231
2010-10-06,20.241796,37.167362
2010-10-07,20.324648,37.171223
2010-10-08,20.357792,37.794548
2010-10-11,20.374363,37.960342
2010-10-12,20.573215,38.369045
2010-10-13,20.995783,38.574673
2010-10-14,20.904644,38.853577
2010-10-15,21.161501,40.451103
2010-10-18,21.393494,40.870087
2010-10-19,20.796925,39.776367
2010-10-20,20.970928,39.910034
2010-10-21,21.062069,39.78022
2010-10-22,21.028925,39.516747
2010-10-25,20.8715,39.692833
2010-10-26,21.459778,39.591282
2010-10-27,21.584057,39.563023
2010-10-28,21.774632,39.230129
2010-10-29,22.097773,38.682644
2010-11-01,22.329773,39.09391
2010-11-02,22.694336,39.759655
2010-11-03,22.396055,40.201775
2010-11-04,22.487202,40.904789
2010-11-05,22.246916,40.758282
2010-11-08,22.213768,40.949776
2010-11-09,22.329773,40.623329
2010-11-10,22.321486,40.87394
2010-11-11,22.106058,40.696587
2010-11-12,21.766346,39.588711
2010-11-15,21.708347,39.461483
2010-11-16,21.516609,38.761036
2010-11-17,21.316534,38.620945
2010-11-18,21.541615,39.640129
2010-11-19,21.416573,39.421638
2010-11-22,21.449915,40.273754
2010-11-23,20.941387,39.67868
2010-11-24,21.149803,40.458813
2010-11-26,21.049759,40.484524
2010-11-29,21.099781,40.724865
2010-11-30,21.058094,39.989704
2010-12-01,21.708347,40.664452
2010-12-02,22.416954,40.889374
2010-12-03,22.525328,40.798111
2010-12-06,22.375271,41.14642
2010-12-07,22.400282,40.897072
2010-12-08,22.700396,41.256943
2010-12-09,22.575348,41.096287
2010-12-10,22.792093,41.1991
2010-12-13,22.71707,41.341766
2010-12-14,23.025522,41.164398
2010-12-15,23.217262,41.173397
2010-12-16,23.333969,41.287781
2010-12-17,23.258944,41.205532
2010-12-20,23.183912,41.41116
2010-12-21,23.400663,41.666924
2010-12-22,23.500708,41.790306
2010-12-23,23.592407,41.589817
2010-12-27,23.400663,41.728622
2010-12-28,23.350645,41.830154
2010-12-29,23.317297,41.807022
2010-12-30,23.217262,41.597527
2010-12-31,23.267279,41.456154
2011-01-03,23.325636,42.357094
2011-01-04,23.417341,42.578156
2011-01-05,23.342314,42.926441
2011-01-06,24.025904,42.891743
2011-01-07,23.842505,43.198914
2011-01-10,23.525713,44.012455
2011-01-11,23.43401,43.908348
2011-01-12,23.800816,44.265644
2011-01-13,23.500708,44.427586
2011-01-14,23.592407,44.787437
2011-01-18,23.892517,43.781116
2011-01-19,23.734127,43.548496
2011-01-20,23.63409,42.756798
2011-01-21,23.358988,41.990799
2011-01-24,23.659094,43.36985
2011-01-25,23.717451,43.877522
2011-01-26,23.992559,44.19239
2011-01-27,24.067589,44.110142
2011-01-28,23.133898,43.196335
2011-01-31,23.117222,43.610184
2011-02-01,23.333969,44.344044
2011-02-02,23.292288,44.2528
2011-02-03,23.050526,44.139694
2011-02-04,23.150572,44.53297
2011-02-07,23.509035,45.224419
2011-02-08,23.575731,45.651115
2011-02-09,23.317297,46.03154
2011-02-10,22.925484,45.566296
2011-02-11,22.71707,45.863174
2011-02-14,22.700396,46.162636
2011-02-15,22.608147,46.255173
2011-02-16,22.658468,46.670303
2011-02-17,22.817799,46.049538
2011-02-18,22.692015,45.054775
2011-02-22,22.297874,43.518932
2011-02-23,22.297874,44.034309
2011-02-24,22.448818,44.067722
2011-02-25,22.26433,44.746315
2011-02-28,22.289494,45.395367
2011-03-01,21.937288,44.894123
2011-03-02,21.870203,45.255264
2011-03-03,21.970831,46.211475
2011-03-04,21.76119,46.268021
2011-03-07,21.568314,45.67168
2011-03-08,21.727642,45.723087
2011-03-09,21.710869,45.300255
2011-03-10,21.308352,44.554817
2011-03-11,21.534767,45.238552
2011-03-14,21.54315,45.440346
2011-03-15,21.291574,44.395451
2011-03-16,20.788437,42.413643
2011-03-17,20.780045,43.008694
2011-03-18,20.796822,42.498463
2011-03-21,21.241264,43.607616
2011-03-22,21.216108,43.85181
2011-03-23,21.41737,43.593472
2011-03-24,21.643782,44.336334
2011-03-25,21.484459,45.180721
2011-03-28,21.308352,45.03936
2011-03-29,21.375437,45.106182
2011-03-30,21.476065,44.806728
2011-03-31,21.291574,44.791302
2011-04-01,21.367054,44.283649
2011-04-04,21.425751,43.850517
2011-04-05,21.618624,43.554916
2011-04-06,21.928898,43.445679
2011-04-07,21.970831,43.450817
2011-04-08,21.861816,43.062683
2011-04-11,21.786343,42.515179
2011-04-12,21.501225,42.720814
2011-04-13,21.492836,43.200195
2011-04-14,21.316734,42.723373
2011-04-15,21.274807,42.085907
2011-04-18,21.031622,42.650116
2011-04-19,21.090324,43.422535
2011-04-20,21.601856,44.007309
2011-04-21,21.400595,45.072773
2011-04-25,21.476065,45.369652
2011-04-26,21.962448,45.036793
2011-04-27,22.121778,45.002075
2011-04-28,22.398508,44.565094
2011-04-29,21.736027,44.9995
2011-05-02,21.517994,44.504696
2011-05-03,21.643782,44.751465
2011-05-04,21.853428,44.927532
2011-05-05,21.627012,44.565094
2011-05-06,21.694105,44.553543
2011-05-09,21.660555,44.674351
2011-05-10,21.526384,44.912109
2011-05-11,21.26642,44.626789
2011-05-12,21.23288,44.541965
2011-05-13,20.989689,43.761845
2011-05-16,20.603941,42.836483
2011-05-17,20.696798,43.201477
2011-05-18,20.840286,43.680866
2011-05-19,20.865606,43.765697
2011-05-20,20.671469,43.083244
2011-05-23,20.401365,42.977852
2011-05-24,20.384485,42.693825
2011-05-25,20.418249,43.283733
2011-05-26,20.823399,43.05497
2011-05-27,20.899372,43.364693
2011-05-31,21.110392,44.703896
2011-06-01,20.620825,44.405727
2011-06-02,20.443571,44.481567
2011-06-03,20.181904,44.139694
2011-06-06,20.266308,43.445679
2011-06-07,20.308514,42.674538
2011-06-08,20.207226,42.700233
2011-06-09,20.224108,42.603855
2011-06-10,20.013088,41.885418
2011-06-13,20.291632,41.97538
2011-06-14,20.443571,42.725945
2011-06-15,20.038412,41.994663
2011-06-16,20.257868,41.790306
2011-06-17,20.477333,41.160549
2011-06-20,20.654583,40.525654
2011-06-21,20.899372,41.808296
2011-06-22,20.806519,41.462574
2011-06-23,20.78964,42.570438
2011-06-24,20.511091,41.943249
2011-06-27,21.270767,42.674538
2011-06-28,21.777212,43.08839
2011-06-29,21.625278,42.93158
2011-06-30,21.946026,43.141075
2011-07-01,21.96291,44.116562
2011-07-05,21.971348,44.909546
2011-07-06,22.224571,45.209007
2011-07-07,22.595968,45.908161
2011-07-08,22.722576,46.230759
2011-07-11,22.477797,45.496895
2011-07-12,22.401833,45.464764
2011-07-13,22.477797,46.01355
2011-07-14,22.342741,45.981415
2011-07-15,22.604408,46.900349
2011-07-18,22.444031,48.04163
2011-07-19,23.245905,48.433628
2011-07-20,22.840748,49.725281
2011-07-21,22.874512,49.775402
2011-07-22,23.237463,50.54781
2011-07-25,23.558218,51.216125
2011-07-26,23.701708,51.847176
2011-07-27,23.068649,50.456566
2011-07-28,23.397837,50.357601
2011-07-29,23.127737,50.185383
2011-08-01,23.018002,50.991215
2011-08-02,22.621292,49.983612
2011-08-03,22.722576,50.453999
2011-08-04,21.895382,48.500454
2011-08-05,21.675926,48.018497
2011-08-08,20.663029,45.395367
2011-08-09,21.591515,48.068623
2011-08-10,20.426689,46.742279
2011-08-11,21.262323,48.028786
2011-08-12,21.186356,48.451611
2011-08-15,21.532427,49.276737
2011-08-16,21.532427,48.900162
2011-08-17,21.447489,48.895012
2011-08-18,20.95483,47.045589
2011-08-19,20.428202,45.757786
2011-08-22,20.368746,45.810482
2011-08-23,20.997301,48.015926
2011-08-24,21.150192,48.347507
2011-08-25,20.86989,48.031361
2011-08-26,21.447489,49.29858
2011-08-29,21.948643,50.119839
2011-08-30,22.279909,50.122406
2011-08-31,22.594187,49.459236
2011-09-01,22.262918,48.970856
2011-09-02,21.914661,48.073757
2011-09-06,21.668333,48.80505
2011-09-07,22.084547,49.343563
2011-09-08,22.271408,49.370556
2011-09-09,21.863693,48.514591
2011-09-12,21.991108,48.830757
2011-09-13,22.118521,49.432247
2011-09-14,22.509243,50.033722
2011-09-15,22.925453,50.504124
2011-09-16,23.035879,51.473183
2011-09-19,23.112329,52.903622
2011-09-20,22.91696,53.137539
2011-09-21,22.076048,52.969177
2011-09-22,21.2861,51.64283
2011-09-23,21.2861,51.961563
2011-09-26,21.608875,51.816322
2011-09-27,21.804241,51.313812
2011-09-28,21.727795,51.024632
2011-09-29,21.617373,50.196953
2011-09-30,21.141701,49.008118
2011-10-03,20.835918,48.144451
2011-10-04,21.523933,47.874557
2011-10-05,21.991108,48.613548
2011-10-06,22.373339,48.500454
2011-10-07,22.29689,47.52755
2011-10-10,22.882988,49.970749
2011-10-11,22.93395,51.446182
2011-10-12,22.899973,51.690372
2011-10-13,23.086842,52.492355
2011-10-14,23.163286,54.236404
2011-10-17,22.91696,53.978077
2011-10-18,23.197262,54.267254
2011-10-19,23.044369,51.231552
2011-10-20,22.967924,50.806149
2011-10-21,23.069851,50.492558
2011-10-24,23.095337,52.15049
2011-10-25,22.772564,51.122311
2011-10-26,22.585691,51.486031
2011-10-27,23.146297,52.011688
2011-10-28,22.91696,52.045109
2011-10-31,22.619667,52.023254
2011-11-01,22.076048,50.960377
2011-11-02,22.093037,51.07605
2011-11-03,22.534725,51.803478
2011-11-04,22.29689,51.439754
2011-11-07,22.764065,51.374222
2011-11-08,23.069851,52.209614
2011-11-09,22.254427,50.802296
2011-11-10,22.322376,49.509354
2011-11-11,22.8575,49.432247
2011-11-14,22.730089,48.743359
2011-11-15,22.884134,49.973324
2011-11-16,22.310749,49.451519
2011-11-17,21.857172,48.5056
2011-11-18,21.651783,48.188141
2011-11-21,21.395041,47.42601
2011-11-22,21.215319,48.389927
2011-11-23,20.941462,47.166393
2011-11-25,20.79598,46.726845
2011-11-28,21.283785,48.339802
2011-11-29,21.25811,47.964527
2011-11-30,21.891407,49.121216
2011-12-01,21.634666,49.857643
2011-12-02,21.583317,50.08514
2011-12-05,21.994101,50.510551
2011-12-06,21.959875,50.245789
2011-12-07,21.908524,50.006741
2011-12-08,21.737356,50.208511
2011-12-09,21.994101,50.588943
2011-12-12,21.831501,50.360172
2011-12-13,22.045448,49.970749
2011-12-14,21.899965,48.862885
2011-12-15,21.874287,48.702248
2011-12-16,22.250839,48.969566
2011-12-19,21.848616,49.122501
2011-12-20,22.276516,50.888405
2011-12-21,22.045448,50.952663
2011-12-22,22.088236,51.222557
2011-12-23,22.276516,51.836887
2011-12-27,22.285072,52.248165
2011-12-28,22.096794,51.748211
2011-12-29,22.267956,52.066956
2011-12-30,22.21661,52.051525
2012-01-03,22.909807,52.852215
2012-01-04,23.448965,53.136253
2012-01-05,23.688589,53.726177
2012-01-06,24.056585,54.287819
2012-01-09,23.739935,54.201706
2012-01-10,23.825512,54.395779
2012-01-11,23.722824,54.307095
2012-01-12,23.962446,54.158012
2012-01-13,24.176397,53.954945
2012-01-17,24.184952,54.583416
2012-01-18,24.159279,55.150204
2012-01-19,24.06514,54.975407
2012-01-20,25.425865,54.017918
2012-01-23,25.442984,54.931702
2012-01-24,25.109221,54.032063
2012-01-25,25.297495,57.405769
2012-01-26,25.246143,57.144859
2012-01-27,25.015079,57.485451
2012-01-30,25.340286,58.221874
2012-01-31,25.271822,58.66785
2012-02-01,25.57991,58.630581
2012-02-02,25.631256,58.493065
2012-02-03,25.87944,59.079132
2012-02-06,25.845205,59.630486
2012-02-07,25.973579,60.255104
2012-02-08,26.238876,61.264008
2012-02-09,26.333017,63.383335
2012-02-10,26.101952,63.41547
2012-02-13,26.170412,64.595322
2012-02-14,26.058426,65.476974
2012-02-15,25.886139,63.961693
2012-02-16,26.954327,64.545189
2012-02-17,26.919863,64.5336
2012-02-21,27.083532,66.169693
2012-02-22,26.937094,65.937065
2012-02-23,27.023232,66.367615
2012-02-24,27.117989,67.141327
2012-02-27,27.006004,67.571899
2012-02-28,27.453951,68.812119
2012-02-29,27.341969,69.715645
2012-03-01,27.815758,69.976509
2012-03-02,27.634859,70.067795
2012-03-05,27.393648,68.522949
2012-03-06,27.186911,68.150223
2012-03-07,27.428108,68.205498
2012-03-08,27.574554,69.657791
2012-03-09,27.557327,70.066505
2012-03-12,27.600395,70.944305
2012-03-13,28.143101,73.013504
2012-03-14,28.229246,75.774162
2012-03-15,28.298155,75.257507
2012-03-16,28.082798,75.258797
2012-03-19,27.73822,77.254745
2012-03-20,27.557327,77.879356
2012-03-21,27.488409,77.434692
2012-03-22,27.565937,77.028557
2012-03-23,27.574554,76.605728
2012-03-26,28.074188,78.010452
2012-03-27,28.013884,78.974373
2012-03-28,27.729609,79.37793
2012-03-29,27.669308,78.380608
2012-03-30,27.789909,77.055557
2012-04-02,27.815758,79.507736
2012-04-03,27.514252,80.881638
2012-04-04,26.885405,80.237762
2012-04-05,27.152458,81.442001
2012-04-09,26.790649,81.769722
2012-04-10,26.247948,80.768547
2012-04-11,26.144569,80.480659
2012-04-12,26.687277,80.039825
2012-04-13,26.540831,77.785545
2012-04-16,26.773417,74.559647
2012-04-17,27.083532,78.360031
2012-04-18,26.825104,78.185257
2012-04-19,26.713118,75.499146
2012-04-20,27.927738,73.640701
2012-04-23,27.669308,73.476189
2012-04-24,27.497025,72.008469
2012-04-25,27.73822,78.398598
2012-04-26,27.660694,78.102997
2012-04-27,27.548706,77.49894
2012-04-30,27.583172,75.054443
2012-05-01,27.574554,74.816681
2012-05-02,27.393648,75.311485
2012-05-03,27.359194,74.776848
2012-05-04,26.687277,72.647217
2012-05-07,26.402998,73.19088
2012-05-08,26.273787,73.023804
2012-05-09,26.497759,73.152298
2012-05-10,26.480532,73.324539
2012-05-11,26.842335,72.834885
2012-05-14,26.428841,71.743683
2012-05-15,26.194729,71.094658
2012-05-16,25.925936,70.183449
2012-05-17,25.769852,68.132248
2012-05-18,25.379671,68.165665
2012-05-21,25.795868,72.136993
2012-05-22,25.804539,71.583061
2012-05-23,25.240936,73.329674
2012-05-24,25.206251,72.656212
2012-05-25,25.197577,72.2668
2012-05-29,25.631123,73.549454
2012-05-30,25.440367,74.436249
2012-05-31,25.310303,74.251175
2012-06-01,24.668653,72.099739
2012-06-04,24.755363,72.523842
2012-06-05,24.720682,72.336205
2012-06-06,25.44903,73.445358
2012-06-07,25.344986,73.478767
2012-06-08,25.709158,74.584061
2012-06-11,25.058844,73.408081
2012-06-12,25.397011,74.0494
2012-06-13,25.258274,73.535316
2012-06-14,25.440367,73.45433
2012-06-15,26.029984,73.788521
2012-06-18,25.873913,75.285774
2012-06-19,26.619606,75.495277
2012-06-20,26.819031,75.280624
2012-06-21,26.134035,74.243469
2012-06-22,26.619606,74.812836
2012-06-25,25.899921,73.356667
2012-06-26,26.029984,73.518631
2012-06-27,26.160044,73.836052
2012-06-28,25.934605,73.135612
2012-06-29,26.524225,75.057014
2012-07-02,26.498209,76.152031
2012-07-03,26.671631,77.037544
2012-07-05,26.619606,78.390877
2012-07-06,26.177385,77.86908
2012-07-09,26.012642,78.898537
2012-07-10,25.787199,78.168549
2012-07-11,25.40568,77.682732
2012-07-12,24.824728,76.972008
2012-07-13,25.483719,77.752136
2012-07-16,25.527071,78.001472
2012-07-17,25.717825,78.005302
2012-07-18,26.402836,77.917931
2012-07-19,26.593596,78.953827
2012-07-20,26.116692,77.666023
2012-07-23,25.388336,77.605606
2012-07-24,25.275621,77.231621
2012-07-25,24.99815,73.896461
2012-07-26,25.284288,73.884888
2012-07-27,25.804539,75.2061
2012-07-30,25.700493,76.474617
2012-07-31,25.553089,78.496284
2012-08-01,25.501055,77.988594
2012-08-02,25.310303,78.114563
2012-08-03,25.795868,79.131172
2012-08-06,25.96929,80.011559
2012-08-07,26.238083,79.800781
2012-08-08,26.29878,79.66584
2012-08-09,26.446186,80.120171
2012-08-10,26.37682,80.245369
2012-08-13,26.350807,81.316681
2012-08-14,26.298435,81.534821
2012-08-15,26.359537,81.42382
2012-08-16,26.865774,82.135017
2012-08-17,26.970516,83.654213
2012-08-20,26.830864,85.853645
2012-08-21,26.883228,84.680359
2012-08-22,26.656298,86.333794
2012-08-23,26.411903,85.528366
2012-08-24,26.67375,85.604523
2012-08-27,26.787224,87.212784
2012-08-28,26.734856,87.099197
2012-08-29,26.75231,86.927536
2012-08-30,26.464273,85.688416
2012-08-31,26.900688,85.865257
2012-09-04,26.525377,87.12114
2012-09-05,26.525377,86.509338
2012-09-06,27.363289,87.288956
2012-09-07,27.014162,87.827171
2012-09-10,26.813404,85.542564
2012-09-11,26.874504,85.265068
2012-09-12,26.865774,86.452538
2012-09-13,27.005426,88.155037
2012-09-14,27.241091,89.226341
2012-09-17,27.241091,90.323479
2012-09-18,27.214912,90.598404
2012-09-19,27.101442,90.622932
2012-09-20,27.450571,90.18409
2012-09-21,27.223639,90.363457
2012-09-24,26.865774,89.163078
2012-09-25,26.525377,86.936554
2012-09-26,26.333347,85.857506
2012-09-27,26.324617,87.94075
2012-09-28,25.975487,86.105347
2012-10-01,25.739824,85.110161
2012-10-02,25.888206,85.358002
2012-10-03,26.062775,86.666817
2012-10-04,26.211155,86.066612
2012-10-05,26.054043,84.23246
2012-10-08,25.992943,82.371223
2012-10-09,25.556532,82.071747
2012-10-10,25.294678,82.724876
2012-10-11,25.268496,81.071426
2012-10-12,25.486698,81.279243
2012-10-15,25.75728,81.931084
2012-10-16,25.739824,83.871056
2012-10-17,25.827108,83.202446
2012-10-18,25.748554,81.657455
2012-10-19,24.99791,78.714554
2012-10-22,24.439304,81.836838
2012-10-23,24.482943,79.168869
2012-10-24,24.352022,79.616783
2012-10-25,24.33456,78.675812
2012-10-26,24.622599,77.960747
2012-10-31,24.910635,76.840401
2012-11-01,25.766008,76.997864
2012-11-02,25.748554,74.449928
2012-11-05,25.862019,75.45929
2012-11-06,26.062775,75.230835
2012-11-07,25.38196,72.35231
2012-11-08,25.146299,69.726601
2012-11-09,25.163755,70.933784
2012-11-12,24.631327,70.385323
2012-11-13,23.839321,70.394394
2012-11-14,23.619318,69.613815
2012-11-15,23.46092,68.153778
2012-11-16,23.337719,68.420891
2012-11-19,23.52252,73.354591
2012-11-20,23.504921,72.729614
2012-11-21,23.716124,72.832069
2012-11-23,24.376123,74.10276
2012-11-26,24.103319,76.440598
2012-11-27,23.830524,75.824707
2012-11-28,24.076925,75.586121
2012-11-29,23.716124,76.418556
2012-11-30,23.425722,75.889534
2012-12-03,23.258518,76.007523
2012-12-04,23.205727,74.666801
2012-12-05,23.469717,69.861458
2012-12-06,23.52252,70.957123
2012-12-07,23.284922,69.143127
2012-12-10,23.707323,68.69838
2012-12-11,24.041723,70.198608
2012-12-12,23.971325,69.88871
2012-12-13,23.856922,68.681526
2012-12-14,23.59292,66.101234
2012-12-17,23.84812,67.273369
2012-12-18,24.25292,69.227417
2012-12-19,24.032921,68.243271
2012-12-20,24.358522,67.649422
2012-12-21,24.156122,67.338219
2012-12-24,23.812922,67.447121
2012-12-26,23.636923,66.517448
2012-12-27,23.72492,66.784554
2012-12-28,23.36412,66.075279
2012-12-31,23.504921,69.003082
2013-01-02,24.305723,71.189217
2013-01-03,23.98012,70.290649
2013-01-04,23.531319,68.332726
2013-01-07,23.487322,67.930763
2013-01-08,23.36412,68.113594
2013-01-09,23.496119,67.049049
2013-01-10,23.284922,67.880211
2013-01-11,23.610521,67.463989
2013-01-14,23.663321,65.058731
2013-01-15,23.944927,63.006161
2013-01-16,23.795326,65.621475
2013-01-17,23.98012,65.179306
2013-01-18,23.98012,64.831818
2013-01-22,23.89212,65.450302
2013-01-23,24.296923,66.648407
2013-01-24,24.314518,58.413467
2013-01-25,24.534525,57.036427
2013-01-28,24.560926,58.326584
